$/MWh,datetime
204.01,2023-03-10 11:30:00
209.1,2023-03-10 12:00:00
199.81,2023-03-10 12:30:00
202.89,2023-03-10 13:00:00
163.26,2023-03-10 13:30:00
190.35,2023-03-10 14:00:00
190.28,2023-03-10 14:30:00
182.22,2023-03-10 15:00:00
191.05,2023-03-10 15:30:00
191.19,2023-03-10 16:00:00
177.13,2023-03-10 16:30:00
162.56,2023-03-10 17:00:00
154.02,2023-03-10 17:30:00
192.57,2023-03-10 18:00:00
197.48,2023-03-10 18:30:00
197.93,2023-03-10 19:00:00
171.38,2023-03-10 19:30:00
179.45,2023-03-10 20:00:00
189.16,2023-03-10 20:30:00
199.06,2023-03-10 21:00:00
186.87,2023-03-10 21:30:00
193.07,2023-03-10 22:00:00
193.76,2023-03-10 22:30:00
202.49,2023-03-10 23:00:00
167.82,2023-03-10 23:30:00
217.56,2023-03-11 00:00:00
189.69,2023-03-11 00:30:00
187.53,2023-03-11 01:00:00
175.43,2023-03-11 01:30:00
210.25,2023-03-11 02:00:00
215.64,2023-03-11 02:30:00
207.38,2023-03-11 03:00:00
156.21,2023-03-11 03:30:00
154.83,2023-03-11 04:00:00
158.95,2023-03-11 04:30:00
163.06,2023-03-11 05:00:00
163.85,2023-03-11 05:30:00
179.58,2023-03-11 06:00:00
164.76,2023-03-11 06:30:00
159.28,2023-03-11 07:00:00
163.38,2023-03-11 07:30:00
212.58,2023-03-11 08:00:00
207.44,2023-03-11 08:30:00
213.94,2023-03-11 09:00:00
209.79,2023-03-11 09:30:00
203.82,2023-03-11 10:00:00
200.38,2023-03-11 10:30:00
195.05,2023-03-11 11:00:00
181.76,2023-03-11 11:30:00
157.82,2023-03-11 12:00:00
138.87,2023-03-11 12:30:00
175.47,2023-03-11 13:00:00
140.03,2023-03-11 13:30:00
112.21,2023-03-11 14:00:00
116.6,2023-03-11 14:30:00
123.65,2023-03-11 15:00:00
128.55,2023-03-11 15:30:00
177.95,2023-03-11 16:00:00
163.87,2023-03-11 16:30:00
181.11,2023-03-11 17:00:00
202.48,2023-03-11 17:30:00
196.77,2023-03-11 18:00:00
191.77,2023-03-11 18:30:00
173.67,2023-03-11 19:00:00
125.83,2023-03-11 19:30:00
177.99,2023-03-11 20:00:00
163.73,2023-03-11 20:30:00
177.15,2023-03-11 21:00:00
180.99,2023-03-11 21:30:00
118.43,2023-03-11 22:00:00
154.35,2023-03-11 22:30:00
181.76,2023-03-11 23:00:00
155.49,2023-03-11 23:30:00
179.01,2023-03-12 00:00:00
199.53,2023-03-12 00:30:00
159.32,2023-03-12 01:00:00
146.43,2023-03-12 01:30:00
136.25,2023-03-12 02:00:00
123.28,2023-03-12 02:30:00
108.59,2023-03-12 03:00:00
84.74,2023-03-12 03:30:00
116.75,2023-03-12 04:00:00
120.52,2023-03-12 04:30:00
121.15,2023-03-12 05:00:00
136.09,2023-03-12 05:30:00
140.95,2023-03-12 06:00:00
149.68,2023-03-12 06:30:00
132.97,2023-03-12 07:00:00
129.15,2023-03-12 07:30:00
168.66,2023-03-12 08:00:00
192.58,2023-03-12 08:30:00
173.38,2023-03-12 09:00:00
184.61,2023-03-12 09:30:00
198.66,2023-03-12 10:00:00
155.9,2023-03-12 10:30:00
137.56,2023-03-12 11:00:00
115.56,2023-03-12 11:30:00
108.79,2023-03-12 12:00:00
122.88,2023-03-12 12:30:00
151.83,2023-03-12 13:00:00
163.98,2023-03-12 13:30:00
147.03,2023-03-12 14:00:00
124.33,2023-03-12 14:30:00
112.91,2023-03-12 15:00:00
114.13,2023-03-12 15:30:00
119.83,2023-03-12 16:00:00
143.86,2023-03-12 16:30:00
128.3,2023-03-12 17:00:00
200.61,2023-03-12 17:30:00
188.85,2023-03-12 18:00:00
173.35,2023-03-12 18:30:00
186.83,2023-03-12 19:00:00
203.66,2023-03-12 19:30:00
219.14,2023-03-12 20:00:00
199.14,2023-03-12 20:30:00
196.59,2023-03-12 21:00:00
193.66,2023-03-12 21:30:00
154.89,2023-03-12 22:00:00
173.86,2023-03-12 22:30:00
180.21,2023-03-12 23:00:00
136.32,2023-03-12 23:30:00
158.22,2023-03-13 00:00:00
142.06,2023-03-13 00:30:00
104.02,2023-03-13 01:00:00
97.11,2023-03-13 01:30:00
84.34,2023-03-13 02:00:00
84.59,2023-03-13 02:30:00
86.07,2023-03-13 03:00:00
93.43,2023-03-13 03:30:00
108.44,2023-03-13 04:00:00
161.37,2023-03-13 04:30:00
193.1,2023-03-13 05:00:00
201.31,2023-03-13 05:30:00
179.64,2023-03-13 06:00:00
182.83,2023-03-13 06:30:00
134.75,2023-03-13 07:00:00
198.42,2023-03-13 07:30:00
158.25,2023-03-13 08:00:00
142.09,2023-03-13 08:30:00
160.5,2023-03-13 09:00:00
161.95,2023-03-13 09:30:00
151.48,2023-03-13 10:00:00
154.63,2023-03-13 10:30:00
159.09,2023-03-13 11:00:00
196.27,2023-03-13 11:30:00
190.43,2023-03-13 12:00:00
194.82,2023-03-13 12:30:00
215.6,2023-03-13 13:00:00
210.13,2023-03-13 13:30:00
181.06,2023-03-13 14:00:00
163.94,2023-03-13 14:30:00
102.37,2023-03-13 15:00:00
121.14,2023-03-13 15:30:00
125.48,2023-03-13 16:00:00
163.32,2023-03-13 16:30:00
175.0,2023-03-13 17:00:00
223.79,2023-03-13 17:30:00
210.31,2023-03-13 18:00:00
188.19,2023-03-13 18:30:00
190.44,2023-03-13 19:00:00
116.38,2023-03-13 19:30:00
131.24,2023-03-13 20:00:00
164.1,2023-03-13 20:30:00
180.55,2023-03-13 21:00:00
228.42,2023-03-13 21:30:00
194.73,2023-03-13 22:00:00
181.72,2023-03-13 22:30:00
115.01,2023-03-13 23:00:00
107.66,2023-03-13 23:30:00
117.03,2023-03-14 00:00:00
145.72,2023-03-14 00:30:00
150.74,2023-03-14 01:00:00
197.96,2023-03-14 01:30:00
172.09,2023-03-14 02:00:00
194.83,2023-03-14 02:30:00
194.41,2023-03-14 03:00:00
195.0,2023-03-14 03:30:00
202.57,2023-03-14 04:00:00
197.09,2023-03-14 04:30:00
181.26,2023-03-14 05:00:00
131.93,2023-03-14 05:30:00
215.33,2023-03-14 06:00:00
179.26,2023-03-14 06:30:00
188.86,2023-03-14 07:00:00
221.97,2023-03-14 07:30:00
219.54,2023-03-14 08:00:00
199.24,2023-03-14 08:30:00
191.65,2023-03-14 09:00:00
192.75,2023-03-14 09:30:00
172.58,2023-03-14 10:00:00
165.17,2023-03-14 10:30:00
161.85,2023-03-14 11:00:00
160.46,2023-03-14 11:30:00
122.01,2023-03-14 12:00:00
121.78,2023-03-14 12:30:00
160.5,2023-03-14 13:00:00
126.92,2023-03-14 13:30:00
137.54,2023-03-14 14:00:00
99.22,2023-03-14 14:30:00
76.36,2023-03-14 15:00:00
84.37,2023-03-14 15:30:00
114.08,2023-03-14 16:00:00
153.56,2023-03-14 16:30:00
143.0,2023-03-14 17:00:00
163.17,2023-03-14 17:30:00
186.93,2023-03-14 18:00:00
209.29,2023-03-14 18:30:00
187.55,2023-03-14 19:00:00
187.73,2023-03-14 19:30:00
215.69,2023-03-14 20:00:00
191.47,2023-03-14 20:30:00
193.52,2023-03-14 21:00:00
197.18,2023-03-14 21:30:00
175.78,2023-03-14 22:00:00
153.15,2023-03-14 22:30:00
184.63,2023-03-14 23:00:00
166.92,2023-03-14 23:30:00
198.39,2023-03-15 00:00:00
208.11,2023-03-15 00:30:00
215.3,2023-03-15 01:00:00
213.98,2023-03-15 01:30:00
186.52,2023-03-15 02:00:00
163.25,2023-03-15 02:30:00
121.45,2023-03-15 03:00:00
123.13,2023-03-15 03:30:00
134.94,2023-03-15 04:00:00
154.26,2023-03-15 04:30:00
179.52,2023-03-15 05:00:00
189.04,2023-03-15 05:30:00
199.26,2023-03-15 06:00:00
176.16,2023-03-15 06:30:00
178.67,2023-03-15 07:00:00
224.3,2023-03-15 07:30:00
219.48,2023-03-15 08:00:00
183.35,2023-03-15 08:30:00
175.73,2023-03-15 09:00:00
158.92,2023-03-15 09:30:00
157.85,2023-03-15 10:00:00
160.46,2023-03-15 10:30:00
156.4,2023-03-15 11:00:00
154.46,2023-03-15 11:30:00
166.46,2023-03-15 12:00:00
129.1,2023-03-15 12:30:00
134.68,2023-03-15 13:00:00
151.07,2023-03-15 13:30:00
155.26,2023-03-15 14:00:00
148.72,2023-03-15 14:30:00
147.96,2023-03-15 15:00:00
153.45,2023-03-15 15:30:00
166.55,2023-03-15 16:00:00
185.01,2023-03-15 16:30:00
163.34,2023-03-15 17:00:00
203.31,2023-03-15 17:30:00
218.49,2023-03-15 18:00:00
210.25,2023-03-15 18:30:00
178.25,2023-03-15 19:00:00
188.02,2023-03-15 19:30:00
170.23,2023-03-15 20:00:00
156.79,2023-03-15 20:30:00
142.12,2023-03-15 21:00:00
137.44,2023-03-15 21:30:00
145.51,2023-03-15 22:00:00
189.74,2023-03-15 22:30:00
216.91,2023-03-15 23:00:00
148.82,2023-03-15 23:30:00
220.01,2023-03-16 00:00:00
220.01,2023-03-16 00:00:00
211.98,2023-03-16 00:30:00
211.98,2023-03-16 00:30:00
181.29,2023-03-16 01:00:00
181.29,2023-03-16 01:00:00
168.65,2023-03-16 01:30:00
168.65,2023-03-16 01:30:00
161.98,2023-03-16 02:00:00
161.98,2023-03-16 02:00:00
153.34,2023-03-16 02:30:00
153.34,2023-03-16 02:30:00
135.13,2023-03-16 03:00:00
135.13,2023-03-16 03:00:00
121.3,2023-03-16 03:30:00
121.3,2023-03-16 03:30:00
136.53,2023-03-16 04:00:00
136.53,2023-03-16 04:00:00
155.78,2023-03-16 04:30:00
155.78,2023-03-16 04:30:00
157.53,2023-03-16 05:00:00
157.53,2023-03-16 05:00:00
165.17,2023-03-16 05:30:00
165.17,2023-03-16 05:30:00
94.74,2023-03-16 06:00:00
94.74,2023-03-16 06:00:00
79.29,2023-03-16 06:30:00
79.29,2023-03-16 06:30:00
96.67,2023-03-16 07:00:00
96.67,2023-03-16 07:00:00
143.15,2023-03-16 07:30:00
143.15,2023-03-16 07:30:00
153.0,2023-03-16 08:00:00
153.0,2023-03-16 08:00:00
167.18,2023-03-16 08:30:00
167.18,2023-03-16 08:30:00
190.73,2023-03-16 09:00:00
190.73,2023-03-16 09:00:00
212.63,2023-03-16 09:30:00
212.63,2023-03-16 09:30:00
191.98,2023-03-16 10:00:00
191.98,2023-03-16 10:00:00
182.27,2023-03-16 10:30:00
182.27,2023-03-16 10:30:00
143.09,2023-03-16 11:00:00
143.09,2023-03-16 11:00:00
143.78,2023-03-16 11:30:00
143.78,2023-03-16 11:30:00
149.34,2023-03-16 12:00:00
149.34,2023-03-16 12:00:00
144.9,2023-03-16 12:30:00
144.9,2023-03-16 12:30:00
163.92,2023-03-16 13:00:00
163.92,2023-03-16 13:00:00
146.11,2023-03-16 13:30:00
146.11,2023-03-16 13:30:00
164.94,2023-03-16 14:00:00
164.94,2023-03-16 14:00:00
136.76,2023-03-16 14:30:00
136.76,2023-03-16 14:30:00
126.52,2023-03-16 15:00:00
126.52,2023-03-16 15:00:00
143.53,2023-03-16 15:30:00
143.53,2023-03-16 15:30:00
142.56,2023-03-16 16:00:00
142.56,2023-03-16 16:00:00
148.53,2023-03-16 16:30:00
148.53,2023-03-16 16:30:00
131.75,2023-03-16 17:00:00
131.75,2023-03-16 17:00:00
157.62,2023-03-16 17:30:00
157.62,2023-03-16 17:30:00
191.69,2023-03-16 18:00:00
191.69,2023-03-16 18:00:00
241.96,2023-03-16 18:30:00
241.96,2023-03-16 18:30:00
302.93,2023-03-16 19:00:00
302.93,2023-03-16 19:00:00
308.1,2023-03-16 19:30:00
308.1,2023-03-16 19:30:00
281.86,2023-03-16 20:00:00
281.86,2023-03-16 20:00:00
137.12,2023-03-16 20:30:00
137.12,2023-03-16 20:30:00
122.89,2023-03-16 21:00:00
122.89,2023-03-16 21:00:00
106.64,2023-03-16 21:30:00
106.64,2023-03-16 21:30:00
140.42,2023-03-16 22:00:00
140.42,2023-03-16 22:00:00
121.32,2023-03-16 22:30:00
121.32,2023-03-16 22:30:00
84.63,2023-03-16 23:00:00
84.63,2023-03-16 23:00:00
148.16,2023-03-16 23:30:00
148.16,2023-03-16 23:30:00
127.61,2023-03-17 00:00:00
191.48,2023-03-17 00:30:00
172.12,2023-03-17 01:00:00
133.79,2023-03-17 01:30:00
132.13,2023-03-17 02:00:00
133.8,2023-03-17 02:30:00
169.95,2023-03-17 03:00:00
148.64,2023-03-17 03:30:00
156.57,2023-03-17 04:00:00
144.3,2023-03-17 04:30:00
149.05,2023-03-17 05:00:00
150.97,2023-03-17 05:30:00
232.37,2023-03-17 06:00:00
118.78,2023-03-17 06:30:00
148.01,2023-03-17 07:00:00
171.67,2023-03-17 07:30:00
203.53,2023-03-17 08:00:00
180.8,2023-03-17 08:30:00
157.8,2023-03-17 09:00:00
147.18,2023-03-17 09:30:00
142.95,2023-03-17 10:00:00
145.45,2023-03-17 10:30:00
144.58,2023-03-17 11:00:00
140.08,2023-03-17 11:30:00
143.74,2023-03-17 12:00:00
151.65,2023-03-17 12:30:00
167.74,2023-03-17 13:00:00
154.77,2023-03-17 13:30:00
153.12,2023-03-17 14:00:00
129.91,2023-03-17 14:30:00
98.63,2023-03-17 15:00:00
129.09,2023-03-17 15:30:00
150.36,2023-03-17 16:00:00
148.67,2023-03-17 16:30:00
137.02,2023-03-17 17:00:00
154.24,2023-03-17 17:30:00
153.2,2023-03-17 18:00:00
149.19,2023-03-17 18:30:00
150.67,2023-03-17 19:00:00
157.73,2023-03-17 19:30:00
167.03,2023-03-17 20:00:00
138.51,2023-03-17 20:30:00
170.53,2023-03-17 21:00:00
186.49,2023-03-17 21:30:00
175.79,2023-03-17 22:00:00
139.19,2023-03-17 22:30:00
133.12,2023-03-17 23:00:00
163.57,2023-03-17 23:30:00
164.91,2023-03-18 00:00:00
182.79,2023-03-18 00:30:00
146.48,2023-03-18 01:00:00
137.22,2023-03-18 01:30:00
128.34,2023-03-18 02:00:00
124.79,2023-03-18 02:30:00
120.24,2023-03-18 03:00:00
140.78,2023-03-18 03:30:00
140.38,2023-03-18 04:00:00
155.92,2023-03-18 04:30:00
140.51,2023-03-18 05:00:00
137.2,2023-03-18 05:30:00
143.25,2023-03-18 06:00:00
124.01,2023-03-18 06:30:00
99.38,2023-03-18 07:00:00
100.87,2023-03-18 07:30:00
177.64,2023-03-18 08:00:00
189.27,2023-03-18 08:30:00
251.0,2023-03-18 09:00:00
246.7,2023-03-18 09:30:00
257.09,2023-03-18 10:00:00
179.73,2023-03-18 10:30:00
164.74,2023-03-18 11:00:00
139.45,2023-03-18 11:30:00
121.65,2023-03-18 12:00:00
108.77,2023-03-18 12:30:00
125.49,2023-03-18 13:00:00
132.74,2023-03-18 13:30:00
149.79,2023-03-18 14:00:00
155.79,2023-03-18 14:30:00
152.61,2023-03-18 15:00:00
155.35,2023-03-18 15:30:00
160.71,2023-03-18 16:00:00
160.14,2023-03-18 16:30:00
174.4,2023-03-18 17:00:00
204.66,2023-03-18 17:30:00
204.3,2023-03-18 18:00:00
160.0,2023-03-18 18:30:00
152.04,2023-03-18 19:00:00
153.26,2023-03-18 19:30:00
157.13,2023-03-18 20:00:00
133.65,2023-03-18 20:30:00
165.42,2023-03-18 21:00:00
151.6,2023-03-18 21:30:00
137.81,2023-03-18 22:00:00
143.99,2023-03-18 22:30:00
150.52,2023-03-18 23:00:00
138.46,2023-03-18 23:30:00
143.68,2023-03-19 00:00:00
121.07,2023-03-19 00:30:00
128.91,2023-03-19 01:00:00
115.82,2023-03-19 01:30:00
104.68,2023-03-19 02:00:00
83.66,2023-03-19 02:30:00
61.5,2023-03-19 03:00:00
41.45,2023-03-19 03:30:00
61.08,2023-03-19 04:00:00
74.34,2023-03-19 04:30:00
97.94,2023-03-19 05:00:00
106.79,2023-03-19 05:30:00
108.43,2023-03-19 06:00:00
121.15,2023-03-19 06:30:00
116.98,2023-03-19 07:00:00
118.61,2023-03-19 07:30:00
167.69,2023-03-19 08:00:00
124.96,2023-03-19 08:30:00
157.28,2023-03-19 09:00:00
159.13,2023-03-19 09:30:00
163.68,2023-03-19 10:00:00
106.43,2023-03-19 10:30:00
104.6,2023-03-19 11:00:00
118.56,2023-03-19 11:30:00
106.41,2023-03-19 12:00:00
109.23,2023-03-19 12:30:00
98.4,2023-03-19 13:00:00
73.37,2023-03-19 13:30:00
63.78,2023-03-19 14:00:00
70.49,2023-03-19 14:30:00
83.35,2023-03-19 15:00:00
111.23,2023-03-19 15:30:00
121.28,2023-03-19 16:00:00
146.17,2023-03-19 16:30:00
121.23,2023-03-19 17:00:00
148.17,2023-03-19 17:30:00
156.9,2023-03-19 18:00:00
154.2,2023-03-19 18:30:00
156.47,2023-03-19 19:00:00
149.87,2023-03-19 19:30:00
150.21,2023-03-19 20:00:00
113.08,2023-03-19 20:30:00
122.54,2023-03-19 21:00:00
115.28,2023-03-19 21:30:00
78.59,2023-03-19 22:00:00
82.6,2023-03-19 22:30:00
109.18,2023-03-19 23:00:00
94.64,2023-03-19 23:30:00
75.79,2023-03-20 00:00:00
26.9,2023-03-20 00:30:00
69.73,2023-03-20 01:00:00
37.73,2023-03-20 01:30:00
0.35,2023-03-20 02:00:00
0.24,2023-03-20 02:30:00
0.03,2023-03-20 03:00:00
0.03,2023-03-20 03:30:00
0.03,2023-03-20 04:00:00
0.03,2023-03-20 04:30:00
0.18,2023-03-20 05:00:00
18.18,2023-03-20 05:30:00
35.56,2023-03-20 06:00:00
51.96,2023-03-20 06:30:00
79.48,2023-03-20 07:00:00
89.39,2023-03-20 07:30:00
105.49,2023-03-20 08:00:00
98.76,2023-03-20 08:30:00
56.84,2023-03-20 09:00:00
57.17,2023-03-20 09:30:00
69.85,2023-03-20 10:00:00
61.32,2023-03-20 10:30:00
93.92,2023-03-20 11:00:00
54.29,2023-03-20 11:30:00
38.89,2023-03-20 12:00:00
39.08,2023-03-20 12:30:00
24.89,2023-03-20 13:00:00
13.74,2023-03-20 13:30:00
20.03,2023-03-20 14:00:00
7.21,2023-03-20 14:30:00
20.17,2023-03-20 15:00:00
49.55,2023-03-20 15:30:00
69.85,2023-03-20 16:00:00
55.56,2023-03-20 16:30:00
64.97,2023-03-20 17:00:00
102.62,2023-03-20 17:30:00
126.74,2023-03-20 18:00:00
136.17,2023-03-20 18:30:00
93.02,2023-03-20 19:00:00
86.61,2023-03-20 19:30:00
107.69,2023-03-20 20:00:00
90.78,2023-03-20 20:30:00
84.91,2023-03-20 21:00:00
66.1,2023-03-20 21:30:00
17.55,2023-03-20 22:00:00
28.48,2023-03-20 22:30:00
91.7,2023-03-20 23:00:00
53.85,2023-03-20 23:30:00
9.73,2023-03-21 00:00:00
45.85,2023-03-21 00:30:00
105.64,2023-03-21 01:00:00
85.53,2023-03-21 01:30:00
4.54,2023-03-21 02:00:00
0.33,2023-03-21 02:30:00
0.1,2023-03-21 03:00:00
0.01,2023-03-21 03:30:00
0.14,2023-03-21 04:00:00
11.86,2023-03-21 04:30:00
94.16,2023-03-21 05:00:00
75.66,2023-03-21 05:30:00
94.08,2023-03-21 06:00:00
75.1,2023-03-21 06:30:00
37.49,2023-03-21 07:00:00
0.03,2023-03-21 07:30:00
45.23,2023-03-21 08:00:00
53.23,2023-03-21 08:30:00
110.41,2023-03-21 09:00:00
61.41,2023-03-21 09:30:00
96.37,2023-03-21 10:00:00
92.9,2023-03-21 10:30:00
106.99,2023-03-21 11:00:00
106.71,2023-03-21 11:30:00
103.73,2023-03-21 12:00:00
102.8,2023-03-21 12:30:00
105.19,2023-03-21 13:00:00
102.57,2023-03-21 13:30:00
101.96,2023-03-21 14:00:00
104.8,2023-03-21 14:30:00
101.53,2023-03-21 15:00:00
98.65,2023-03-21 15:30:00
123.95,2023-03-21 16:00:00
115.96,2023-03-21 16:30:00
108.55,2023-03-21 17:00:00
116.48,2023-03-21 17:30:00
129.13,2023-03-21 18:00:00
120.69,2023-03-21 18:30:00
100.61,2023-03-21 19:00:00
14.33,2023-03-21 19:30:00
1.8,2023-03-21 20:00:00
3.6,2023-03-21 20:30:00
3.41,2023-03-21 21:00:00
10.47,2023-03-21 21:30:00
36.14,2023-03-21 22:00:00
6.83,2023-03-21 22:30:00
2.2,2023-03-21 23:00:00
53.38,2023-03-21 23:30:00
0.02,2023-03-22 00:00:00
50.89,2023-03-22 00:30:00
23.12,2023-03-22 01:00:00
20.52,2023-03-22 01:30:00
21.14,2023-03-22 02:00:00
20.21,2023-03-22 02:30:00
20.15,2023-03-22 03:00:00
19.74,2023-03-22 03:30:00
20.0,2023-03-22 04:00:00
22.4,2023-03-22 04:30:00
57.31,2023-03-22 05:00:00
48.1,2023-03-22 05:30:00
103.33,2023-03-22 06:00:00
97.34,2023-03-22 06:30:00
176.08,2023-03-22 07:00:00
213.43,2023-03-22 07:30:00
191.19,2023-03-22 08:00:00
169.26,2023-03-22 08:30:00
117.16,2023-03-22 09:00:00
80.55,2023-03-22 09:30:00
0.01,2023-03-22 10:00:00
0.01,2023-03-22 10:30:00
21.37,2023-03-22 11:00:00
21.4,2023-03-22 11:30:00
1.32,2023-03-22 12:00:00
0.01,2023-03-22 12:30:00
11.39,2023-03-22 13:00:00
0.01,2023-03-22 13:30:00
0.01,2023-03-22 14:00:00
0.01,2023-03-22 14:30:00
0.01,2023-03-22 15:00:00
0.01,2023-03-22 15:30:00
0.01,2023-03-22 16:00:00
0.01,2023-03-22 16:30:00
0.01,2023-03-22 17:00:00
20.56,2023-03-22 17:30:00
123.97,2023-03-22 18:00:00
144.09,2023-03-22 18:30:00
117.61,2023-03-22 19:00:00
166.18,2023-03-22 19:30:00
176.07,2023-03-22 20:00:00
166.67,2023-03-22 20:30:00
160.03,2023-03-22 21:00:00
156.75,2023-03-22 21:30:00
105.55,2023-03-22 22:00:00
114.22,2023-03-22 22:30:00
113.38,2023-03-22 23:00:00
114.87,2023-03-22 23:30:00
116.93,2023-03-23 00:00:00
98.79,2023-03-23 00:30:00
57.96,2023-03-23 01:00:00
47.33,2023-03-23 01:30:00
47.32,2023-03-23 02:00:00
46.65,2023-03-23 02:30:00
36.32,2023-03-23 03:00:00
26.85,2023-03-23 03:30:00
25.17,2023-03-23 04:00:00
37.17,2023-03-23 04:30:00
71.41,2023-03-23 05:00:00
100.37,2023-03-23 05:30:00
90.98,2023-03-23 06:00:00
67.89,2023-03-23 06:30:00
154.54,2023-03-23 07:00:00
160.49,2023-03-23 07:30:00
143.28,2023-03-23 08:00:00
40.67,2023-03-23 08:30:00
23.84,2023-03-23 09:00:00
5.02,2023-03-23 09:30:00
0.49,2023-03-23 10:00:00
0.01,2023-03-23 10:30:00
0.01,2023-03-23 11:00:00
0.01,2023-03-23 11:30:00
0.01,2023-03-23 12:00:00
0.01,2023-03-23 12:30:00
0.01,2023-03-23 13:00:00
0.01,2023-03-23 13:30:00
0.01,2023-03-23 14:00:00
0.01,2023-03-23 14:30:00
0.01,2023-03-23 15:00:00
0.01,2023-03-23 15:30:00
0.01,2023-03-23 16:00:00
0.01,2023-03-23 16:30:00
5.68,2023-03-23 17:00:00
0.02,2023-03-23 17:30:00
0.01,2023-03-23 18:00:00
22.92,2023-03-23 18:30:00
28.6,2023-03-23 19:00:00
31.52,2023-03-23 19:30:00
40.65,2023-03-23 20:00:00
32.65,2023-03-23 20:30:00
32.96,2023-03-23 21:00:00
30.84,2023-03-23 21:30:00
34.63,2023-03-23 22:00:00
30.72,2023-03-23 22:30:00
24.69,2023-03-23 23:00:00
17.32,2023-03-23 23:30:00
26.9,2023-03-24 00:00:00
22.73,2023-03-24 00:30:00
30.0,2023-03-24 01:00:00
28.41,2023-03-24 01:30:00
3.26,2023-03-24 02:00:00
0.01,2023-03-24 02:30:00
0.02,2023-03-24 03:00:00
0.01,2023-03-24 03:30:00
0.01,2023-03-24 04:00:00
0.01,2023-03-24 04:30:00
0.01,2023-03-24 05:00:00
0.01,2023-03-24 05:30:00
3.28,2023-03-24 06:00:00
9.72,2023-03-24 06:30:00
47.73,2023-03-24 07:00:00
23.83,2023-03-24 07:30:00
10.85,2023-03-24 08:00:00
4.18,2023-03-24 08:30:00
0.01,2023-03-24 09:00:00
0.01,2023-03-24 09:30:00
3.1,2023-03-24 10:00:00
0.01,2023-03-24 10:30:00
0.01,2023-03-24 11:00:00
0.01,2023-03-24 11:30:00
0.01,2023-03-24 12:00:00
0.01,2023-03-24 12:30:00
0.01,2023-03-24 13:00:00
0.01,2023-03-24 13:30:00
0.01,2023-03-24 14:00:00
0.01,2023-03-24 14:30:00
0.01,2023-03-24 15:00:00
0.01,2023-03-24 15:30:00
0.01,2023-03-24 16:00:00
0.01,2023-03-24 16:30:00
0.01,2023-03-24 17:00:00
0.02,2023-03-24 17:30:00
0.02,2023-03-24 18:00:00
16.94,2023-03-24 18:30:00
28.43,2023-03-24 19:00:00
44.81,2023-03-24 19:30:00
40.97,2023-03-24 20:00:00
39.56,2023-03-24 20:30:00
65.07,2023-03-24 21:00:00
123.31,2023-03-24 21:30:00
83.09,2023-03-24 22:00:00
64.24,2023-03-24 22:30:00
125.4,2023-03-24 23:00:00
77.77,2023-03-24 23:30:00
94.68,2023-03-25 00:00:00
37.98,2023-03-25 00:30:00
28.65,2023-03-25 01:00:00
19.54,2023-03-25 01:30:00
19.05,2023-03-25 02:00:00
16.04,2023-03-25 02:30:00
18.87,2023-03-25 03:00:00
22.39,2023-03-25 03:30:00
22.97,2023-03-25 04:00:00
23.36,2023-03-25 04:30:00
23.87,2023-03-25 05:00:00
19.15,2023-03-25 05:30:00
29.84,2023-03-25 06:00:00
10.78,2023-03-25 06:30:00
12.46,2023-03-25 07:00:00
10.49,2023-03-25 07:30:00
15.84,2023-03-25 08:00:00
24.4,2023-03-25 08:30:00
28.58,2023-03-25 09:00:00
25.69,2023-03-25 09:30:00
28.59,2023-03-25 10:00:00
24.61,2023-03-25 10:30:00
19.01,2023-03-25 11:00:00
7.86,2023-03-25 11:30:00
28.45,2023-03-25 12:00:00
28.57,2023-03-25 12:30:00
28.58,2023-03-25 13:00:00
12.18,2023-03-25 13:30:00
19.13,2023-03-25 14:00:00
2.9,2023-03-25 14:30:00
1.5,2023-03-25 15:00:00
15.01,2023-03-25 15:30:00
28.5,2023-03-25 16:00:00
28.53,2023-03-25 16:30:00
33.37,2023-03-25 17:00:00
62.3,2023-03-25 17:30:00
62.33,2023-03-25 18:00:00
65.25,2023-03-25 18:30:00
77.11,2023-03-25 19:00:00
82.42,2023-03-25 19:30:00
66.48,2023-03-25 20:00:00
68.7,2023-03-25 20:30:00
64.09,2023-03-25 21:00:00
138.82,2023-03-25 21:30:00
153.7,2023-03-25 22:00:00
88.15,2023-03-25 22:30:00
56.49,2023-03-25 23:00:00
14.51,2023-03-25 23:30:00
19.08,2023-03-26 00:00:00
1.88,2023-03-26 00:30:00
30.84,2023-03-26 01:00:00
28.65,2023-03-26 01:30:00
24.69,2023-03-26 02:00:00
28.21,2023-03-26 02:30:00
20.84,2023-03-26 03:00:00
26.96,2023-03-26 03:30:00
4.26,2023-03-26 04:00:00
0.71,2023-03-26 04:30:00
0.03,2023-03-26 05:00:00
15.47,2023-03-26 05:30:00
88.95,2023-03-26 06:00:00
14.37,2023-03-26 06:30:00
9.11,2023-03-26 07:00:00
0.03,2023-03-26 07:30:00
0.03,2023-03-26 08:00:00
0.03,2023-03-26 08:30:00
12.65,2023-03-26 09:00:00
28.52,2023-03-26 09:30:00
28.51,2023-03-26 10:00:00
28.5,2023-03-26 10:30:00
28.49,2023-03-26 11:00:00
28.5,2023-03-26 11:30:00
21.28,2023-03-26 12:00:00
21.29,2023-03-26 12:30:00
0.02,2023-03-26 13:00:00
0.02,2023-03-26 13:30:00
0.01,2023-03-26 14:00:00
