Trading_Date,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2018-03-20,97.70842561116828,94.18504085243146,89.92892492533355,92.936433031079,90.83594289459704,92.19347866212661,90.9155733164022,89.56515352953224,89.81419051931228,94.63289974640233,93.04549386669102,98.14485651023188,101.50700672450667,105.26876778400116,104.61874588530596,102.46518114744507,99.98202367858644,96.58923360266763,98.29024877298042,100.65417500422107,95.4048448100027,95.15019321923499,95.35126993059923,95.92079998068556,94.09998442506136,94.58006849895901,95.13057128813641,95.13080374229395,95.80637090439402,95.63585777886836,94.36179618109772,94.64415379462797,93.14333929871205,99.19010056484946,101.14389938020244,104.5973594622839,104.37219079633691,102.68021746487709,100.73298341484818,101.9387168558422,106.37375779763323,100.70072012742946,105.11460491028826,106.34429682423178,95.3448683027174,98.36820669022228,103.70586461523435,106.03815879630872
2018-03-21,98.55743818294619,104.52703164186542,105.81029079506337,106.53007950511359,109.61637211952018,108.65840475360105,106.97825685112018,105.88827083015352,109.25724080560707,115.69340987288317,121.52082113826496,129.23298302408818,123.5067129011412,120.14508287175148,108.64903070808326,105.24145326290015,108.20099736602673,105.11181616016914,107.06227622651296,108.0518078689719,103.86773103047855,104.2559023776287,99.28672034775413,98.2605609912286,99.44798343746879,103.05956611185704,109.59410271911254,108.2074322272103,108.12606596225882,107.88202481667841,104.76427118680431,101.87204638422496,101.4755668795252,105.53528712361604,105.26011682525375,105.35892358182514,103.97110951137421,103.31617308860972,103.60844693164269,101.99223379908877,101.13045156687613,103.2702162135419,102.02716232063858,97.96188787350437,101.81242916229183,108.47847268747982,110.88720289350432,112.44032748469965
2018-03-22,103.4017993484769,86.9014526170682,87.53991095762997,88.97855444493294,90.10338596274862,91.20370977588821,92.18192910417667,91.03987336694361,91.2262939289835,96.78671143166008,94.20260745346312,98.69547977272997,97.25689799442746,101.42885015502983,97.0344787261139,98.37670016681938,100.03449105151488,98.73144654891277,99.64913573045732,100.45482453360287,95.72362544572405,93.95426354843575,100.24762389057285,99.10233005774701,97.1453226671272,98.12166814382056,101.27994533147672,97.96099695597964,99.92269102363582,98.980847235423,98.53557077300837,93.68937250184767,91.5736442725299,94.76138362673245,91.5479712037526,94.04439076041962,96.03361012671385,92.59566810200572,93.43875247440906,92.35697587712276,94.09436006452474,92.04488437528046,98.83021760832011,99.24783722920085,96.2992284084047,98.51451002473978,94.56257836595381,95.97627760888581
2018-03-23,89.89607279591439,84.64039862512261,85.14430305609092,86.59641289104239,88.27775979086475,89.42285945263062,90.12238575083009,89.67147000053833,89.10349583308724,94.44127970750844,93.34799762753478,93.87800998727934,89.76458023778724,91.91184986772565,92.6374215684595,89.47955020874595,87.62408342615245,86.08367627404921,85.14798711783276,83.05816216339761,81.39171555735233,80.8579370811812,83.09352860500593,84.31265891289134,82.49066564422425,83.90470621767903,86.70138028586501,87.41079237790647,91.31269384577416,92.29811020159414,90.38790440428366,85.44530672898219,84.52317266887066,85.42619820815835,85.64646812345578,85.19207245036189,86.06369478096441,84.4468862527368,87.13779481832621,86.9038149354512,86.85533711722904,77.85981637690529,68.29200642393735,61.885641888416785,63.74519755414236,66.45990125178511,68.43428414129427,71.25669074039473
2018-03-24,71.20898657929118,71.37671147892256,70.63897228036564,70.92086033701703,70.77915056750918,70.75515635752105,71.655859231024,72.20695467919097,71.74137515550308,71.0376955861377,67.03879083422281,65.99882900317759,65.93390706790524,63.77268491552127,65.35857286903583,62.55684588361807,60.07813995956778,57.86681062697709,56.193540264177265,57.74807206176174,58.29656875378818,58.09229178025255,58.610240862204904,59.299015773397066,58.82829594909831,58.90774246697041,57.227263456733255,57.06362916753442,59.706605069445956,60.64837399989526,60.48193972772552,59.44078705842116,59.243591700179444,57.2536000239442,58.14512203203004,59.04752160366892,59.43233373242728,58.318335596750934,60.438971288191844,56.10389874294233,55.61867243903898,57.31626942955348,59.1029261647338,63.2007541492277,65.2184650333063,66.03154751235562,68.6969989815737,66.17401606104835
2018-03-25,67.67052372756443,68.72677929735728,71.76551761426605,71.52471555139137,74.24196756072412,74.57311897765409,74.96933552973582,75.14544944288335,73.69545647575599,74.35239521459444,71.4726733172893,70.53312660311816,69.46916082724509,67.3299506522945,64.81653374243827,62.92588315697713,62.68299169951438,61.06729143254821,59.737906295350506,58.64619361650275,58.40663565336708,60.00039396714943,60.3212903509325,60.285087403463834,61.4472136077235,62.40845222667298,62.36481243222709,61.351725844041276,61.92674794799449,61.68172612410158,62.32038994108968,62.691182488308236,61.62716312973211,61.85210966923993,60.198135231925434,59.653572280587134,59.00621857608244,59.59834600078779,58.281803536283185,57.811989560497615,59.343167104570576,61.412723026605235,61.32307413665581,60.5859493800239,65.19736873528535,62.22812482707225,60.748737495037254,61.25199980952193
2018-03-26,63.25617695704529,65.86010348377361,67.19918138766813,70.14525113188732,71.24923309915013,69.55564998316126,69.78720601598333,69.82401238179487,68.85273862422167,68.37703166666108,64.31809797061526,61.50385611519586,57.77260198160008,55.25236895507312,54.45822907116454,54.704149262568436,54.61610120278866,59.109120950755525,58.767076220772424,58.55558697360044,63.203553240110374,63.30768366922979,61.83934471281899,61.48965519386505,62.32863351778989,62.937830026518355,59.21325349942706,58.74016655774326,60.62459156457431,58.75298189000136,58.49559058049909,57.93055924817669,57.642135756395255,59.22173450530206,60.18719135077136,60.93608285048933,60.58564706250917,60.32167026433111,60.823124122719655,61.630191403524364,57.78951568477384,58.95774395696609,56.35247864927078,57.6336441493188,60.26311453517275,62.56202734896979,63.194931652031784,62.38304462711601
2018-03-27,63.192344704032706,62.405275015496905,63.621622071310696,67.5621767308807,68.09200578945433,67.71311290798688,68.25822118192065,68.19208103123864,68.26160449231132,70.12278822706776,64.5604782651168,63.3048321632302,58.9040754936249,61.26601031524195,57.264468212919574,58.23016889495745,58.95845160539841,59.744511910537,58.86392034590446,59.52135851486537,59.921787153844015,60.249571119864605,61.84507936931838,60.899660058087434,60.84160400767547,59.92232959421059,62.35430083223828,62.690927190268184,61.96710945156756,62.7474447380907,62.59944343509216,63.137167912459326,62.184014065239424,62.75566329750333,62.73129390442873,61.39599663741654,65.33547065996073,66.8150508250797,63.223427078223594,63.98599347958038,64.36361570551024,65.31175625728018,58.21839113078653,57.319497101666876,57.50514708668248,59.67459550211328,60.74280203255144,59.71760708076606
2018-03-28,60.97920448155653,61.243987026003644,60.61877791788241,61.086188234174394,61.51382508353304,62.19017084654969,62.60166691717464,62.13733482392137,61.50538876211593,59.45460728170637,57.70270958404661,53.42850984482568,56.50631803462277,56.059144143708586,51.51949364230099,50.63348499692462,50.38810493194127,50.13673098578527,49.03087447182992,45.69668349796663,47.68720437014981,51.332471417299985,52.39804001978881,55.58720037529575,54.64414902206973,53.50194305106663,57.794148656226895,59.025286603298355,60.46874182490104,59.39213757751726,59.07362393958389,59.069544021596485,62.92723802866346,60.84009450757361,60.13832231339195,59.216572669770656,59.32568217968393,60.12231937967298,60.24640689525298,57.1981248503551,55.22690247756774,53.602660603313495,48.83903581737652,47.917826761645586,52.59282857599674,57.53354617845985,60.32777314572686,61.16775793536179
2018-03-29,64.53144784513975,63.90744747396516,63.48178533973808,65.66799728343663,66.51154639235504,66.98392055899987,66.8277543925464,66.07745061855391,67.3259046633925,65.49658951005074,62.45025164681122,61.481634238619584,61.84690068916085,58.5739227782046,59.53044890155713,59.97377111668344,62.29412977231195,62.21880444408299,62.05427143076312,63.613410301419414,63.57412681434725,65.5537861336308,63.85207872104887,63.847046792736116,66.0617227452092,64.48693201630721,64.13665721533071,64.459027915195,64.58316237344185,68.2072210882364,69.28058966357212,69.6770145439415,70.71131251587911,71.56570741050582,71.18312286915638,72.48747653540728,72.5394878662199,71.56422231592775,72.09066468213744,73.04114868436595,73.38366443124163,66.2330821568296,61.58136014054256,58.560802689911085,60.00936858354242,62.616475431758644,65.84205872393733,67.85356921662448
2018-03-30,71.0475110300987,71.26976775573296,73.69910364385427,72.25345335332867,74.5161568069847,70.98867317477301,70.57203210193676,70.82605765460598,71.2502421245619,70.88469143926551,71.39496551978276,70.92034271020728,69.49683710932896,64.7326961138643,68.08003739050046,66.77148885437342,67.29259303642975,66.2926300546564,64.22002650338199,67.01811588535043,68.4351633391982,67.09821943793189,65.9592478044373,65.67519518523754,66.26452568940127,66.67976559886097,65.98101502129438,67.22870467716304,66.9110475053274,65.51417177260164,65.75271872355819,65.69499889400562,66.52424273778942,66.37303726024909,67.89154979797831,66.91596456993952,65.95301937172208,65.82612695069285,66.13371545270897,65.85781945134774,66.49625319958434,64.91985800195611,65.36413660687147,65.3208265859287,65.78763042343869,67.25282619355416,71.1192259605218,68.16992010241928
2018-03-31,67.95688514097125,69.3006007966618,67.99493468304311,69.05751427229444,70.29972300243817,71.25288300783673,71.66254531408039,71.85278173308605,71.42224940621598,70.46265208774248,70.58148313588016,67.34893352016636,65.38124048250938,62.88548246189033,58.562009455032054,56.11700277609941,54.72656452306485,53.93109827179798,60.25582520130529,60.30693313780868,63.26116924336415,62.61373375142648,63.31183011618587,61.72511270150609,63.788414609892,61.15985929167177,60.907003453352395,61.34722934023865,62.21994820123893,67.37656171463972,67.11915706723515,66.77386961243805,67.21391449187013,68.19911786035166,67.95591340946946,67.19737747602427,65.37579369661321,64.64227545706977,64.80829521367697,66.14549812660327,65.58752714848013,66.95242742811742,68.73166465922598,66.19855577585636,72.31709477130315,74.71313779067631,75.29406955363712,70.51568506210907
2018-04-01,63.98294588161314,63.147030107340214,61.292580530309905,60.728479552212136,61.60204852101477,62.603249968026766,63.24242980940148,64.24670034447655,63.96420037211298,64.60570000598275,65.29698456253374,64.16216826524995,62.17441222784573,59.056035417371135,60.35345611887669,62.69820514290323,60.76991616058441,59.662750194238804,61.19259165338239,61.00603095407493,60.48435904223989,58.0954122359289,54.52552482280558,57.17307960001383,59.31518308586859,59.96876846368332,60.07677034980208,63.069897864488176,58.84010101581097,59.53255181312063,60.128709374664474,61.95659760655088,61.71236812658619,61.79455314705567,60.291049313419805,59.33187969112824,61.79232828432966,61.09769615384571,62.84661683140801,61.69979927352576,62.393770850852285,60.40403318515088,60.94302093412681,64.83428947017451,65.53979876161365,61.57309510552275,64.69675071022245,67.06146458117543
2018-04-02,64.23150419352277,63.757072652304835,62.90605998724546,64.31704630093223,65.19817549100712,65.40935496392562,66.60520587420942,66.42796470203696,65.75707411679015,65.26852241572631,65.60069994196837,64.08658420067361,64.04910105444432,59.469220151433824,55.95156096369699,58.5460845844709,55.89326714065632,58.2883115449054,55.996759469757365,58.96391658709408,59.11774326137466,54.49687431026901,55.01162840867303,55.357098714837875,57.931018086874275,57.1240820238328,59.4297749130998,57.34843454213101,57.7496704280369,57.7743099316609,57.65325112612259,58.78637861071068,57.85624062978969,58.57407721957242,56.49035332427148,55.873312350452366,55.85138662609779,55.985692552909086,56.436874440322015,56.257293817930645,52.915560349535454,56.83462986036924,57.19270283958701,60.590448528155754,60.449672630101134,64.19440568151698,67.81526288507717,64.40681493367603
2018-04-03,63.595680149506364,62.52615143034559,61.85029940589836,63.006608041834404,63.85247748716408,64.54480849092963,64.5953508959847,64.28959726765727,64.25394658193572,67.3572921633686,65.68792605502713,67.06924875436569,61.90924107638501,57.60435982696977,52.5429343194886,54.637440883197954,56.39562540034249,57.186193033962475,58.34875833496716,60.903189504848406,55.27015992829693,54.232221646404085,58.90222668175701,59.09133611338592,59.39075478140102,59.529919121408234,59.135852036138104,58.30893391903502,59.99433892573109,60.183043903993216,66.5173339923043,66.07415834460907,65.98635657566963,63.95342399072672,63.40720949518103,62.15984062914563,62.64093182876572,64.66951240265375,65.72517911401869,65.51237822615175,66.20865724667286,65.4078289148143,63.148487548393156,63.14955869045156,63.6455437206457,69.77092002109724,64.61205877267967,64.09118764980421
2018-04-04,67.70180392824321,67.23156860493769,65.7091754518278,61.70904801614519,63.13850018221519,64.09187433495416,63.96118108846269,63.908896076877234,63.37430425894636,64.25541914484756,65.26624357699747,63.324783499651026,63.664670819131864,59.16030700719484,55.38356060667129,51.14815154234737,51.35557374863586,52.38675556418125,58.1971078638677,63.556981856114874,64.60055202768704,63.80383046529085,64.2443164224732,64.46794926861782,64.49268205433589,64.79129568125386,64.03200627315384,68.9786825831306,69.89375377487708,69.95135193838027,70.05740974120178,69.26050194886565,69.01130537379547,68.69476451705798,68.19883915697102,67.150586456462,66.89058008490096,67.8889733036778,67.60300808784262,68.34744747197023,69.65106823507455,66.69649665479511,59.33326166985057,60.56751584858006,62.80982203286044,62.58326131245358,64.38810009669842,66.32593558113383
2018-04-05,67.22492765267698,68.23097335577499,67.76329217951243,68.65191010022276,66.43777008324825,66.53412086277896,66.97986229158292,66.86319738303078,67.11883254248212,67.27912362689514,68.57225938415984,76.39790603549409,76.8596151872056,74.59956584174489,71.10485468825752,73.83217969769098,75.30284748566004,74.70037767503227,73.65818241565269,73.35017970873301,77.84896424276246,78.37410632615745,79.36575967362974,79.68101916565153,78.22386155622678,78.26989510327013,79.22946720764206,79.9676543903358,79.25330066555237,78.7002754038798,78.35575843560751,78.71754490198376,77.6041427849432,76.98588912012193,73.7280490097191,69.24333879891682,71.39870672248131,74.60521369105066,74.82129482545541,74.26442670811707,75.08509860078244,76.07311716961634,67.92226892819288,69.89970543504694,72.43387088180751,75.55496729735289,78.13196155557118,77.96547469636842
2018-04-06,72.6210258189535,70.43375527952803,71.49616342029854,69.61765952565173,69.8688388202369,70.50063255172363,70.10277412155375,70.83755235885431,69.44854076177201,69.47218638573398,76.45004771945152,76.8694819615525,73.56873587061337,68.94464264665004,66.23438374644392,67.01202831365525,66.6456004550161,66.28796779259845,67.69571966045741,69.25793200644678,67.37478384891438,61.66974258218198,60.54200068502823,60.05475547865282,60.27219890619135,63.310168246380265,64.05754443218531,64.23146730860663,64.42861518272505,62.97106755834728,64.35424499312983,62.75808796853041,62.510102710707535,63.440587995723355,53.767833236978205,52.6427456333361,52.530117957347564,52.75698507014239,48.18833976418715,50.141506135906816,48.62385006323181,46.60056568235745,48.34428684503138,49.35713685620072,51.36094881342325,53.503415647470995,51.092447321954445,52.92868347806832
2018-04-07,55.14247765128934,56.602559525789786,58.23850207671525,59.50869214099064,60.37688783030834,61.03996773074333,61.418944138196515,61.555219732561795,61.11189819163698,60.73708332377277,58.57996216133675,58.62462469878829,58.002217648300565,57.03463277286436,62.67619392372134,68.35870941603605,72.96099671630893,75.6898060332364,81.11355733007461,84.70295138408994,83.91599448173874,84.0830550665161,80.40885929024468,80.4763625820185,81.82560462560309,82.89295606896029,83.41012023743001,84.5166061208335,85.18470492676563,85.75092236094933,84.22837762688958,78.9005532781405,81.22019738656981,80.81026149079045,81.94914002611948,79.15090491619334,76.72516960352065,76.83226621466108,77.04968593035021,80.21259305686362,82.21192472656968,83.5067439220461,84.85487198090232,87.89018595075709,92.518255035131,95.2153000077758,96.4040000276032,96.35632024264487
2018-04-08,94.73538424071073,90.83839387357567,92.726848771773,93.462014923723,94.95482610394215,96.667197564422,97.44200569151222,97.65928453063246,97.27373650004847,97.37049577641002,94.85084918682475,91.7906407204866,88.20626818614977,85.73407008849362,83.08253704445671,80.11800041845936,79.44193707332039,74.14742467688559,79.94226965496682,78.57506947384093,75.64582011245302,72.18183531996705,75.44734965776595,76.9692741279825,77.13096063340342,77.85183739016492,79.12421973549421,80.0143606061111,80.2463190225198,80.80567683051751,79.04565422740237,78.44550200285074,82.17508204936865,75.83701273441164,79.79785609942297,80.60901200753963,83.27524226855853,87.40921701725186,81.6422375487455,81.62002925850966,83.43531129379987,86.48865543562432,84.89651100573427,86.9935639866619,90.66323533258439,92.39936393784676,90.23957073525594,93.68830194889826
2018-04-09,89.55350466390888,91.31192078703539,93.13692818212512,94.97799681923354,95.45596120543082,96.36460207393796,97.20041244375258,97.5902858278579,95.5789593682149,93.10798629652062,87.96955885533228,83.77863637585196,83.40686561058205,91.693909502457,87.81331875475806,86.065872590607,85.3572308890522,84.65632125174238,83.24845232734954,87.19724454743768,88.97130426916655,87.17466233885749,90.2670653133332,88.46430480382791,92.10098576795349,88.35412720046423,89.47805806923779,89.15539909912482,85.72992356999212,84.12413645861649,83.58276342357641,84.06783330325636,89.35544776212153,94.27714270533612,93.21191930744051,99.19835446790144,97.69581089813005,97.13116302437402,93.31819706815746,88.70664150297156,84.50178291634185,85.84554325237202,83.7153870640009,77.9356970289819,79.54398277642957,84.79456130272257,86.99525632426645,87.77885134348404
2018-04-10,84.03987019859633,86.2932039738396,86.51880463452206,88.18800795190852,89.86955297430936,91.08145651483126,91.5180428883628,92.17526181491486,91.40022509340335,89.49437326304229,86.37416846590284,90.60837293899382,90.6479216722266,96.5420978823435,97.59188720437973,96.36353445991337,96.10607242439656,95.7813901721343,96.85346972520188,98.48976343675905,95.27504963481618,90.75823642924512,93.73999479563538,96.99705666421568,100.44683295825277,101.99343110335313,100.79688502442272,100.93456894484783,100.31478064758558,103.31727919123453,117.17036050379987,118.68586932232537,118.23801280654284,116.93603543593302,114.61827575808587,115.3179275828944,118.37656620432999,125.77415969977632,122.51621350735316,122.6518016050936,126.90937990860274,122.0288768699426,122.61703876895929,118.55294153881064,114.81301772372933,121.85988907083382,124.67232203505728,127.2117215472778
2018-04-11,131.04292137077712,130.46512998507626,133.94140436752923,125.66768543062237,115.51675703687195,117.30459913906132,125.79684758415353,128.99193003582465,128.04008395939115,125.18511161499931,119.5275207303033,112.08502691845797,113.32143976190723,111.31781405307581,116.19391831956834,113.42904789908765,112.85790162738627,117.8616482868349,115.36988537734558,128.27469012518168,132.79383855438158,126.55578592996086,127.37697884603239,127.49217173798819,123.55776940579744,121.91398631704547,123.41873848914945,121.39670810460447,121.00921120971275,121.92584913792581,121.90490251392944,121.48598992445179,118.24592838270274,118.2607458749633,112.82241712834741,111.89342553119934,123.76889736008395,128.32368715315545,118.77024096802384,118.60976924978756,121.11154098488407,124.93018977750476,115.73007490018466,113.79675982915518,112.30291054367494,110.20581390644897,112.43414214987607,107.44423621002389
2018-04-12,114.06422195848582,104.97911815694093,100.33276173173883,100.48310178724141,100.80805710824403,100.3544504843476,100.21866891979383,99.54795501762686,99.672385849665,99.24031767989983,94.98256941412454,88.3024850590403,96.65515026296156,97.94794528825624,96.95116394870172,100.34291291197496,94.57978803099098,91.9016369643037,88.28468751457073,86.07471092014055,86.5564736823665,85.95469610086228,88.57273034848416,92.65995764536889,91.18473596229502,91.16302170490701,91.35149916366355,92.43148326624988,91.90606932002403,87.59861423940241,88.9935175704983,87.49661328604962,88.43041793125509,93.81498419640279,97.59477321703778,99.63121977860573,99.957497185489,108.15683854350243,110.42323177941363,105.62473638856784,100.52338270114767,97.59789670534674,96.83758452869911,87.1216151810381,85.0681326052453,88.3874535318426,86.86717755470104,88.38781300754707
2018-04-13,87.75238727127113,89.11712405246716,93.00593211182401,96.41477655350126,95.86457628523148,97.744349184319,95.30605563399455,96.68330650822762,92.84813833213796,92.9530283843903,90.59160899763607,92.35523092046773,98.28164421377329,111.35339041510058,108.75710612364863,107.83088477854312,106.63080578917419,109.20533600132144,106.22554198475817,104.8640936536504,103.63776752128264,104.69852437368057,105.75333730265743,97.69952351421047,93.06072748536289,95.24059344061453,97.33476367333299,99.56538239381264,101.89181137308323,101.95909288508457,104.36620616496432,107.80267425109582,111.3760876239018,108.13677681685304,105.51766264321756,111.12641224429872,108.8633720115546,110.59556096300355,109.6619335707771,104.7605801959146,101.51088481859132,102.08146258992943,106.20473907282036,106.55169962349667,102.0577951610278,94.63206558042751,96.2708543525284,94.43258596751295
2018-04-14,98.37547481209896,98.41173923286235,91.42611141695546,76.91859967363642,77.04658447775691,77.47173848718408,77.47195689664564,75.42005263955409,77.37369618276651,78.28434309915009,75.78593225331436,73.62108263020092,69.27043724199912,74.64220600730586,72.73818081350264,70.13021281191219,66.52172667844022,70.64615004586346,73.98814443595991,73.94885857159242,73.03273024313991,70.87537416884982,69.67733701144607,62.4606964874902,61.90996270457365,62.904337255097865,63.08180586163334,64.0846124322057,64.4897943143697,61.45250122308675,61.542036940147135,61.359896142954746,60.612265619948786,58.7269184571183,58.539942537669475,64.49185194212369,65.11626564986274,64.79666137230475,64.78140646586411,66.58387766055333,67.34231442771228,69.34739097979725,67.18288308127576,65.0764936087325,61.195121020315774,63.41653705977256,64.90417160908785,67.6932649290394
2018-04-15,67.93158922836214,67.69888200547446,68.63547190249977,69.2758046151763,67.3933630916491,68.7474958753682,68.42313560398847,68.87227089588949,68.75893904097457,68.10737411157909,68.02856577603785,67.52654505054842,66.84097001697522,70.65691178518851,68.11696779953408,66.04142266932666,64.60941341680628,68.58959407036559,68.21621317025463,69.81705502276603,69.53533854152502,64.23510807155498,64.70393077757542,65.26748770547098,65.51112138843213,66.49294568242237,66.8150255224072,67.92156289623017,68.61075649028133,68.6904788018721,68.33291009391466,67.38071362162994,70.84488372653496,75.88837118221558,74.02203128445724,78.28654978092462,77.90044513089717,78.63080090082912,78.49526265985023,81.56722921687123,78.82144162192088,75.1190554688372,72.75629883053739,64.39379112702579,66.30574369221728,67.9727350128657,72.08606605201867,73.43201047957452
2018-04-16,71.22434166848569,72.50681033969228,69.95267726365806,70.46331607891815,71.79076373548376,72.46139558958507,72.45658166977131,72.70061035493414,71.74928973649959,70.61046685746112,68.1856740296976,68.83748921725889,63.01009600847193,67.1009611066341,67.07351040405425,68.44584493440715,72.86760254528387,74.66697722773178,76.09005150968251,68.04949273474615,63.028348293205404,62.65254095662791,62.83145599831978,63.926408719738816,64.93322195793209,72.58485619412932,73.17663630655373,75.78702650228632,74.43130503209898,69.876688151478,68.56652091298636,69.72598022605725,72.39069351655627,71.98343597206662,70.47306528580692,73.10415853120287,69.67515680763893,67.55968741715488,66.67891384839254,65.50780357384457,69.67143808228779,65.77582046099722,68.52319014285362,63.097005629782764,63.389530634173354,64.48260138255657,56.73824200934659,55.124508446626294
2018-04-17,55.079056473628235,55.574630522984044,57.49569420259592,58.55873297147613,59.325167901168804,60.251700697422336,60.6419064235795,60.68961375586213,59.917809039875145,58.88309673341432,55.91824226608538,55.835870396909264,53.00353416500582,48.11037768383839,50.148905397220155,52.69176342157708,53.19438193524176,53.28057875255648,52.117994766318915,51.60127939328067,53.30518112670142,52.421872208359325,51.422063583640096,51.50466840601297,51.08598937498957,52.60095302058078,52.80080639620389,51.926957570760216,51.62797303116082,55.342971694344016,57.141586876357216,57.640514615324854,57.54805058068819,56.94150247264595,57.83019140066789,56.48992782354335,56.09855872244624,60.999826172006294,63.37803630581217,62.56177825584093,63.948692046489064,66.57024223544491,67.37361683225134,70.35979045007801,72.8906714548302,60.26283284109015,59.417414032250434,61.90140756352614
2018-04-18,62.73360753138105,66.47917044750399,69.1873567864986,71.88363556148538,70.24741656720462,69.05052302501362,68.18851137547234,67.51075394080233,68.22624626253914,71.26112853332019,66.10900883292156,65.04850673516701,59.23342417225295,61.95051721228662,61.88409632376224,61.01642726697551,63.784301941207865,64.15244911704877,64.70025638396845,65.37598236412128,61.69083388731152,64.94577156174488,62.40171821709254,61.442690519907295,59.23725877725711,65.73430792599892,66.53122575402612,66.24296348262831,67.1594633942521,60.4845953747291,66.28316677403495,66.57163010705406,61.525194802442364,59.965755618401865,59.68381822415018,62.31801168034634,63.64742759544653,63.21061573369105,60.8084080221214,64.94311463310135,61.43981370162325,62.95051503779047,60.26588683741651,61.41360255877571,54.934942333514016,53.454596854142196,56.49834950212504,58.637287283881236
2018-04-19,65.09560364543776,67.25978905624358,68.63365957051394,69.05623565357607,68.19063032736729,67.1994605854689,69.93487671500486,69.53199968850267,69.34988507420728,70.16887800853213,69.79592897610301,66.81401526818806,61.16435079156509,63.25029170313318,63.7826012889241,61.629810825579575,66.59661850866861,67.3114534123225,64.77991095242575,65.5097870119553,61.780373050016564,60.733467509139366,59.86871906189028,60.58936787274878,57.94297004123225,58.37201123409758,54.490684659214224,54.82696880960855,55.41377157888698,55.65632265552883,55.40527264704088,53.32245220614279,55.01561066023421,63.35769325420782,65.35176927751617,66.04009715669729,66.3745727558235,66.56143476465158,66.61598392563597,71.65262938199425,68.94785198137784,66.40002126157101,63.45901037662173,62.20557738702993,55.41160827606471,57.55550229665497,58.134324917888684,58.79188551087219
2018-04-20,62.38992967238805,66.31625003694417,67.86287251981047,68.64898779373043,69.21542243827493,67.44714324073692,67.49612074874128,66.50524080588886,67.4477531073261,68.9663334583482,68.53878920477334,68.48401616129652,61.802114919519255,64.35098200431602,60.29206888000996,58.37427889678807,61.76338632838694,62.421141371073276,63.95795195693038,63.47236765099478,63.40398963102926,64.20897863175895,61.0168102181803,58.66928310320925,58.08773945809335,58.727272755552995,59.28962967004439,57.4759591152257,57.83846048792872,56.00798101090184,56.327286934475644,49.241465948877575,49.40559366295992,50.33815246819081,55.28115265711481,55.060722445699845,57.14549537130341,59.327975034307904,59.71118540099574,60.32429245020193,60.05002165651434,53.21935608231968,55.06578650889482,56.322787618868,59.97712185876628,61.34168464789849,62.750716293430514,63.15487706958089
2018-04-21,58.938308192141186,64.89038104911425,69.41158132130545,67.31483300099391,68.74289296982948,68.73612333028821,70.63692241153257,70.45458068977464,71.33203874184854,70.91202704402076,72.41220019288086,71.12256475441782,69.77512147418209,69.07318517626663,64.23532876141225,63.11393898623338,60.32457715400829,58.028904980287614,58.41171731147783,55.20613870740767,55.12855141683687,54.80222487188019,55.45651655490536,55.53846426105555,56.27552975585437,57.09935161071338,57.888764416845014,58.51079341109588,59.165061546874696,59.64694456972682,59.4130241513237,59.403786388370655,58.854311903429675,57.308571092773526,56.065972013859195,52.85062217818969,53.802605703832135,51.78572892170583,52.99898295197762,54.73117416875093,56.367292621896596,57.97442240959733,59.58085242785572,61.19765147864804,63.51028405874423,65.58744017438188,66.3881820912348,68.00502936139958
2018-04-22,65.37420301078386,62.95912343924953,64.69781494027418,65.66026093659471,65.31592780909628,66.85159402443733,69.86884975931589,71.55359582169481,70.490074900086,69.58605642780857,67.87789179248215,69.61828170785516,73.09156128045016,70.47204910733858,67.67174232972181,64.23664119295984,60.40188242258989,58.33633197534938,56.861387143103116,56.45431387425907,57.31368925904387,57.53216167003071,58.289817892974426,58.50332983127737,58.59751694738971,58.835925772574775,59.6095905327403,60.284381838634886,61.355662058872866,60.94424602593162,60.65151918657064,60.23707162414593,59.34028938576198,57.86486285801427,57.45782349667399,56.035757014464636,62.09248547485546,59.04774001064182,60.32659352611847,60.76265512947129,63.142213909361224,55.91075232839885,57.17330134119631,59.78900565607377,62.3867077574021,63.67400957801703,68.62976429915932,69.43380323134615
2018-04-23,67.34675567954422,67.57348336686901,69.10397774917519,73.29788400496226,75.05809880043563,73.86239791583053,77.13725883317993,77.22498729293984,75.72353239236166,73.50541893521921,69.82572425504522,66.82493608080543,65.84252824673537,68.90778563545234,67.92850050509138,67.8405270493819,65.88848321496295,67.55070656154543,65.08737781290041,63.87015096929917,63.72655185233248,63.55974043552342,65.77644595086714,67.7914141359073,66.54221008812142,67.92662441651497,66.48449223203194,67.93460313581981,69.05718188143759,68.33074425338972,68.53364249402091,68.46012407999541,67.53762260977595,66.79555008750303,64.86146287186128,62.642664750568926,68.50290356507107,67.09262152459516,60.41824400282913,62.00729895131334,64.00986637178441,65.44416784715396,61.74648145314644,56.09798076736892,60.03919979975861,58.34006346887145,60.93873379770651,63.02522247250113
